index,jersey_number,player.id,player.name,position.id,position.name,match_id
3691,7,4367,Gonçalo Manuel Ganchinho Guedes,24,Left Center Forward,9695
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9700
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9700
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9700
1,23,5492,Samuel Yves Umtiti,5,Left Center Back,9700
1,18,5211,Jordi Alba Ramos,6,Left Back,9700
1,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9700
1,4,5470,Ivan Rakitić,13,Right Center Midfield,9700
1,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9700
1,15,5542,José Paulo Bezzera Maciel Júnior,19,Center Attacking Midfield,9700
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9700
1,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9700
2,13,6795,Rubén Blanco Veiga,1,Goalkeeper,9700
2,18,6797,Daniel Wass,2,Right Back,9700
2,20,6804,Sergi Gómez Solà,3,Right Center Back,9700
2,3,6890,Andreu Fontàs Prat,5,Left Center Back,9700
2,2,6805,Hugo Mallo Novegil,6,Left Back,9700
2,26,6799,Brais Méndez Portela,12,Right Midfield,9700
2,16,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,9700
2,14,6798,Stanislav Lobotka,15,Left Center Midfield,9700
2,11,5516,Pione Sisto Ifolo Emirmija,16,Left Midfield,9700
2,7,6297,Maximiliano Gómez González,22,Right Center Forward,9700
2,10,5217,Iago Aspas Juncal,24,Left Center Forward,9700
4084,1,20055,Marc-André ter Stegen,1,Goalkeeper,9700
4084,20,6379,Sergi Roberto Carnicer,2,Right Back,9700
4084,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9700
4084,25,6332,Thomas Vermaelen,5,Left Center Back,9700
4084,18,5211,Jordi Alba Ramos,6,Left Back,9700
4084,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9700
4084,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9700
4084,6,6609,Denis Suárez Fernández,15,Left Center Midfield,9700
4084,17,6402,Francisco Alcácer García,22,Right Center Forward,9700
4084,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9700
4084,10,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,9700
1,1,6755,Sergio Asenjo Andrés,1,Goalkeeper,9717
1,2,6772,Mario Gaspar Pérez Martínez,2,Right Back,9717
1,3,6762,Álvaro González Soberón,3,Right Center Back,9717
1,6,6752,Víctor Ruíz Torre,5,Left Center Back,9717
1,11,6828,Jaume Vicent Costa Jordá,6,Left Back,9717
1,4,6857,Rúben Afonso Borges Semedo,10,Center Defensive Midfield,9717
1,28,6753,Daniel Raba Antolín,12,Right Midfield,9717
1,14,6771,Manuel Trigueros Muñoz,13,Right Center Midfield,9717
1,16,6765,Rodrigo Hernández Cascante,15,Left Center Midfield,9717
1,20,6759,Roberto Soriano,16,Left Midfield,9717
1,17,6862,Cédric Bakambu,23,Center Forward,9717
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9717
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9717
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9717
2,25,6332,Thomas Vermaelen,5,Left Center Back,9717
2,18,5211,Jordi Alba Ramos,6,Left Back,9717
2,4,5470,Ivan Rakitić,12,Right Midfield,9717
2,5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,9717
2,15,5542,José Paulo Bezzera Maciel Júnior,15,Left Center Midfield,9717
2,6,6609,Denis Suárez Fernández,16,Left Midfield,9717
2,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9717
2,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9717
2180,1,6755,Sergio Asenjo Andrés,1,Goalkeeper,9717
2180,2,6772,Mario Gaspar Pérez Martínez,2,Right Back,9717
2180,3,6762,Álvaro González Soberón,3,Right Center Back,9717
2180,6,6752,Víctor Ruíz Torre,5,Left Center Back,9717
2180,11,6828,Jaume Vicent Costa Jordá,6,Left Back,9717
2180,16,6765,Rodrigo Hernández Cascante,10,Center Defensive Midfield,9717
2180,28,6753,Daniel Raba Antolín,12,Right Midfield,9717
2180,10,6829,Samuel Castillejo Azuaga,13,Right Center Midfield,9717
2180,14,6771,Manuel Trigueros Muñoz,15,Left Center Midfield,9717
2180,20,6759,Roberto Soriano,16,Left Midfield,9717
2180,17,6862,Cédric Bakambu,23,Center Forward,9717
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9726
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9726
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9726
1,25,6332,Thomas Vermaelen,5,Left Center Back,9726
1,18,5211,Jordi Alba Ramos,6,Left Back,9726
1,4,5470,Ivan Rakitić,9,Right Defensive Midfield,9726
1,15,5542,José Paulo Bezzera Maciel Júnior,11,Left Defensive Midfield,9726
1,8,5216,Andrés Iniesta Luján,12,Right Midfield,9726
1,17,6402,Francisco Alcácer García,16,Left Midfield,9726
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9726
1,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9726
2,13,6730,Rubén Iván Martínez Andrade,1,Goalkeeper,9726
2,2,6738,Juan Francisco Moreno Fuertes,2,Right Back,9726
2,24,5537,Fabian Lukas Schär,3,Right Center Back,9726
2,12,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,9726
2,3,6913,Fernando Navarro i Corbacho,6,Left Back,9726
2,20,6729,Guilherme dos Santos Torres,9,Right Defensive Midfield,9726
2,22,5582,Celso Borges Mora,11,Left Defensive Midfield,9726
2,11,6800,Carles Gil de Pareja Vicent,17,Right Wing,9726
2,8,6779,Emre Çolak,19,Center Attacking Midfield,9726
2,15,6735,Adrián López Álvarez,21,Left Wing,9726
2,7,6732,Lucas Pérez Martínez,23,Center Forward,9726
1134,1,20055,Marc-André ter Stegen,1,Goalkeeper,9726
1134,20,6379,Sergi Roberto Carnicer,2,Right Back,9726
1134,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9726
1134,25,6332,Thomas Vermaelen,5,Left Center Back,9726
1134,18,5211,Jordi Alba Ramos,6,Left Back,9726
1134,4,5470,Ivan Rakitić,9,Right Defensive Midfield,9726
1134,15,5542,José Paulo Bezzera Maciel Júnior,11,Left Defensive Midfield,9726
1134,22,6400,Aleix Vidal Parreu,12,Right Midfield,9726
1134,8,5216,Andrés Iniesta Luján,16,Left Midfield,9726
1134,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9726
1134,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9726
2787,13,6730,Rubén Iván Martínez Andrade,1,Goalkeeper,9726
2787,2,6738,Juan Francisco Moreno Fuertes,2,Right Back,9726
2787,24,5537,Fabian Lukas Schär,3,Right Center Back,9726
2787,12,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,9726
2787,3,6913,Fernando Navarro i Corbacho,6,Left Back,9726
2787,22,5582,Celso Borges Mora,9,Right Defensive Midfield,9726
2787,17,6773,Federico Santiago Valverde Dipetta,11,Left Defensive Midfield,9726
2787,11,6800,Carles Gil de Pareja Vicent,12,Right Midfield,9726
2787,18,6725,Zakaria Bakkali,16,Left Midfield,9726
2787,15,6735,Adrián López Álvarez,22,Right Center Forward,9726
2787,7,6732,Lucas Pérez Martínez,24,Left Center Forward,9726
3660,13,6730,Rubén Iván Martínez Andrade,1,Goalkeeper,9726
3660,2,6738,Juan Francisco Moreno Fuertes,2,Right Back,9726
3660,24,5537,Fabian Lukas Schär,3,Right Center Back,9726
3660,12,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,9726
3660,3,6913,Fernando Navarro i Corbacho,6,Left Back,9726
3660,22,5582,Celso Borges Mora,9,Right Defensive Midfield,9726
3660,17,6773,Federico Santiago Valverde Dipetta,11,Left Defensive Midfield,9726
3660,18,6725,Zakaria Bakkali,12,Right Midfield,9726
3660,19,6774,Borja Valle Balonga,16,Left Midfield,9726
3660,15,6735,Adrián López Álvarez,22,Right Center Forward,9726
3660,7,6732,Lucas Pérez Martínez,24,Left Center Forward,9726
1,1,5597,Keylor Navas Gamboa,1,Goalkeeper,9736
1,2,5721,Daniel Carvajal Ramos,2,Right Back,9736
1,5,5485,Raphaël Varane,3,Right Center Back,9736
1,4,5201,Sergio Ramos García,5,Left Center Back,9736
1,12,5552,Marcelo Vieira da Silva Júnior,6,Left Back,9736
1,14,5539,Carlos Henrique Casimiro,10,Center Defensive Midfield,9736
1,10,5463,Luka Modrić,13,Right Center Midfield,9736
1,23,5456,Mateo Kovačić,14,Center Midfield,9736
1,8,5574,Toni Kroos,15,Left Center Midfield,9736
1,7,5207,Cristiano Ronaldo dos Santos Aveiro,22,Right Center Forward,9736
1,9,19677,Karim Benzema,24,Left Center Forward,9736
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9736
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9736
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9736
2,25,6332,Thomas Vermaelen,5,Left Center Back,9736
2,18,5211,Jordi Alba Ramos,6,Left Back,9736
2,15,5542,José Paulo Bezzera Maciel Júnior,12,Right Midfield,9736
2,5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,9736
2,4,5470,Ivan Rakitić,15,Left Center Midfield,9736
2,8,5216,Andrés Iniesta Luján,16,Left Midfield,9736
2,9,5246,Luis Alberto Suárez Díaz,22,Right Center Forward,9736
2,10,5503,Lionel Andrés Messi Cuccittini,24,Left Center Forward,9736
2905,1,5597,Keylor Navas Gamboa,1,Goalkeeper,9736
2905,6,5202,José Ignacio Fernández Iglesias,2,Right Back,9736
2905,5,5485,Raphaël Varane,3,Right Center Back,9736
2905,4,5201,Sergio Ramos García,5,Left Center Back,9736
2905,12,5552,Marcelo Vieira da Silva Júnior,6,Left Back,9736
2905,2,5721,Daniel Carvajal Ramos,10,Center Defensive Midfield,9736
2905,10,5463,Luka Modrić,12,Right Midfield,9736
2905,14,5539,Carlos Henrique Casimiro,13,Right Center Midfield,9736
2905,8,5574,Toni Kroos,15,Left Center Midfield,9736
2905,23,5456,Mateo Kovačić,16,Left Midfield,9736
2905,7,5207,Cristiano Ronaldo dos Santos Aveiro,23,Center Forward,9736
3305,1,5597,Keylor Navas Gamboa,1,Goalkeeper,9736
3305,6,5202,José Ignacio Fernández Iglesias,2,Right Back,9736
3305,5,5485,Raphaël Varane,3,Right Center Back,9736
3305,4,5201,Sergio Ramos García,5,Left Center Back,9736
3305,12,5552,Marcelo Vieira da Silva Júnior,6,Left Back,9736
3305,2,5721,Daniel Carvajal Ramos,10,Center Defensive Midfield,9736
3305,8,5574,Toni Kroos,13,Right Center Midfield,9736
3305,10,5463,Luka Modrić,15,Left Center Midfield,9736
3305,11,6399,Gareth Frank Bale,17,Right Wing,9736
3305,20,5719,Marco Asensio Willemsen,21,Left Wing,9736
3305,7,5207,Cristiano Ronaldo dos Santos Aveiro,23,Center Forward,9736
3539,1,20055,Marc-André ter Stegen,1,Goalkeeper,9736
3539,2,6374,Nélson Cabral Semedo,2,Right Back,9736
3539,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9736
3539,25,6332,Thomas Vermaelen,5,Left Center Back,9736
3539,18,5211,Jordi Alba Ramos,6,Left Back,9736
3539,20,6379,Sergi Roberto Carnicer,12,Right Midfield,9736
3539,5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,9736
3539,4,5470,Ivan Rakitić,15,Left Center Midfield,9736
3539,15,5542,José Paulo Bezzera Maciel Júnior,16,Left Midfield,9736
3539,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9736
3539,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9736
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9742
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9742
1,14,5506,Javier Alejandro Mascherano,3,Right Center Back,9742
1,25,6332,Thomas Vermaelen,5,Left Center Back,9742
1,18,5211,Jordi Alba Ramos,6,Left Back,9742
1,11,5477,Ousmane Dembélé,12,Right Midfield,9742
1,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9742
1,4,5470,Ivan Rakitić,15,Left Center Midfield,9742
1,8,5216,Andrés Iniesta Luján,16,Left Midfield,9742
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9742
1,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9742
2,13,6692,Oier Olazábal Paredes,1,Goalkeeper,9742
2,26,6806,Shaquell Moore,2,Right Back,9742
2,18,6809,Erick Cathriel Cabaco Almada,3,Right Center Back,9742
2,15,6682,Sergio Postigo Redondo,5,Left Center Back,9742
2,22,6675,Antonio Manuel Luna Rodríguez,6,Left Back,9742
2,20,6687,Saša Lukić,10,Center Defensive Midfield,9742
2,23,6691,David Remeseiro Salgueiro,12,Right Midfield,9742
2,8,5678,Jefferson Andrés Lerma Solís,13,Right Center Midfield,9742
2,5,6683,Cheick Doukouré,15,Left Center Midfield,9742
2,14,6780,Iván López Álvarez,16,Left Midfield,9742
2,21,6678,Emmanuel Okyere Boateng,23,Center Forward,9742
1571,1,20055,Marc-André ter Stegen,1,Goalkeeper,9742
1571,20,6379,Sergi Roberto Carnicer,2,Right Back,9742
1571,14,5506,Javier Alejandro Mascherano,3,Right Center Back,9742
1571,25,6332,Thomas Vermaelen,5,Left Center Back,9742
1571,18,5211,Jordi Alba Ramos,6,Left Back,9742
1571,4,5470,Ivan Rakitić,10,Center Defensive Midfield,9742
1571,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9742
1571,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9742
1571,11,5477,Ousmane Dembélé,17,Right Wing,9742
1571,9,5246,Luis Alberto Suárez Díaz,21,Left Wing,9742
1571,10,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,9742
2576,1,20055,Marc-André ter Stegen,1,Goalkeeper,9742
2576,2,6374,Nélson Cabral Semedo,2,Right Back,9742
2576,14,5506,Javier Alejandro Mascherano,3,Right Center Back,9742
2576,25,6332,Thomas Vermaelen,5,Left Center Back,9742
2576,18,5211,Jordi Alba Ramos,6,Left Back,9742
2576,15,5542,José Paulo Bezzera Maciel Júnior,9,Right Defensive Midfield,9742
2576,4,5470,Ivan Rakitić,11,Left Defensive Midfield,9742
2576,20,6379,Sergi Roberto Carnicer,12,Right Midfield,9742
2576,8,5216,Andrés Iniesta Luján,16,Left Midfield,9742
2576,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9742
2576,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9742
3299,1,20055,Marc-André ter Stegen,1,Goalkeeper,9742
3299,2,6374,Nélson Cabral Semedo,2,Right Back,9742
3299,14,5506,Javier Alejandro Mascherano,3,Right Center Back,9742
3299,25,6332,Thomas Vermaelen,5,Left Center Back,9742
3299,18,5211,Jordi Alba Ramos,6,Left Back,9742
3299,15,5542,José Paulo Bezzera Maciel Júnior,9,Right Defensive Midfield,9742
3299,4,5470,Ivan Rakitić,11,Left Defensive Midfield,9742
3299,21,10802,André Filipe Tavares Gomes,12,Right Midfield,9742
3299,37,6810,José Manuel Arnáiz Díaz,16,Left Midfield,9742
3299,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9742
3299,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9742
1,1,6694,Gerónimo Rulli,1,Goalkeeper,9754
1,19,6689,Álvaro Odriozola Arzallus,2,Right Back,9754
1,3,6713,Diego Javier Llorente Ríos,3,Right Center Back,9754
1,22,6693,Raúl Rodríguez Navas,5,Left Center Back,9754
1,20,6885,Kévin Manuel Rodrigues,6,Left Back,9754
1,16,6673,Sergio Canales Madrazo,12,Right Midfield,9754
1,4,6671,Asier Illarramendi Andonegi,13,Right Center Midfield,9754
1,17,6669,David Zurutuza Veillet,15,Left Center Midfield,9754
1,7,6695,Juan Miguel Jiménez López,16,Left Midfield,9754
1,10,6690,Xabier Prieto Argarate,19,Center Attacking Midfield,9754
1,12,6721,Willian José da Silva,25,Secondary Striker,9754
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9754
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9754
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9754
2,25,6332,Thomas Vermaelen,5,Left Center Back,9754
2,18,5211,Jordi Alba Ramos,6,Left Back,9754
2,4,5470,Ivan Rakitić,13,Right Center Midfield,9754
2,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9754
2,15,5542,José Paulo Bezzera Maciel Júnior,17,Right Wing,9754
2,21,10802,André Filipe Tavares Gomes,21,Left Wing,9754
2,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9754
2,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9754
1,13,6654,Antonio Adán Garrido,1,Goalkeeper,9765
1,3,6836,Francisco Javier García Fernández,3,Right Center Back,9765
1,23,6648,Aïssa Mandi,4,Center Back,9765
1,4,6647,Zouhair Feddal,5,Left Center Back,9765
1,6,6655,Fabián Ruiz Peña,9,Right Defensive Midfield,9765
1,18,5563,José Andrés Guardado Hernández,11,Left Defensive Midfield,9765
1,27,6831,Francisco Javier Guerrero Martín,12,Right Midfield,9765
1,14,6646,Riza Durmisi,16,Left Midfield,9765
1,17,6651,Joaquín Sánchez Rodríguez,19,Center Attacking Midfield,9765
1,7,6657,Sergio León Limones,22,Right Center Forward,9765
1,20,6658,Cristian Tello Herrera,24,Left Center Forward,9765
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9765
2,2,6374,Nélson Cabral Semedo,2,Right Back,9765
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9765
2,25,6332,Thomas Vermaelen,5,Left Center Back,9765
2,18,5211,Jordi Alba Ramos,6,Left Back,9765
2,4,5470,Ivan Rakitić,13,Right Center Midfield,9765
2,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9765
2,20,6379,Sergi Roberto Carnicer,17,Right Wing,9765
2,21,10802,André Filipe Tavares Gomes,21,Left Wing,9765
2,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9765
2,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9765
2907,1,20055,Marc-André ter Stegen,1,Goalkeeper,9765
2907,2,6374,Nélson Cabral Semedo,2,Right Back,9765
2907,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9765
2907,23,5492,Samuel Yves Umtiti,5,Left Center Back,9765
2907,18,5211,Jordi Alba Ramos,6,Left Back,9765
2907,5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,9765
2907,15,5542,José Paulo Bezzera Maciel Júnior,15,Left Center Midfield,9765
2907,4,5470,Ivan Rakitić,17,Right Wing,9765
2907,20,6379,Sergi Roberto Carnicer,21,Left Wing,9765
2907,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9765
2907,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9765
3733,13,6654,Antonio Adán Garrido,1,Goalkeeper,9765
3733,27,6831,Francisco Javier Guerrero Martín,3,Right Center Back,9765
3733,23,6648,Aïssa Mandi,4,Center Back,9765
3733,4,6647,Zouhair Feddal,5,Left Center Back,9765
3733,8,6659,Víctor Camarasa Ferrando,9,Right Defensive Midfield,9765
3733,18,5563,José Andrés Guardado Hernández,11,Left Defensive Midfield,9765
3733,17,6651,Joaquín Sánchez Rodríguez,12,Right Midfield,9765
3733,14,6646,Riza Durmisi,16,Left Midfield,9765
3733,10,6661,Ryad Boudebouz,18,Right Attacking Midfield,9765
3733,24,6832,Rubén Castro Martín,22,Right Center Forward,9765
3733,20,6658,Cristian Tello Herrera,24,Left Center Forward,9765
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9774
1,2,6374,Nélson Cabral Semedo,2,Right Back,9774
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9774
1,23,5492,Samuel Yves Umtiti,5,Left Center Back,9774
1,19,6849,Lucas Digne,6,Left Back,9774
1,14,3501,Philippe Coutinho Correia,12,Right Midfield,9774
1,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9774
1,4,5470,Ivan Rakitić,15,Left Center Midfield,9774
1,8,5216,Andrés Iniesta Luján,16,Left Midfield,9774
1,9,5246,Luis Alberto Suárez Díaz,22,Right Center Forward,9774
1,10,5503,Lionel Andrés Messi Cuccittini,24,Left Center Forward,9774
2,1,6629,Fernando Pacheco Flores,1,Goalkeeper,9774
2,4,6614,Alexis Ruano Delgado,2,Right Back,9774
2,5,6615,Víctor Laguardia Cisneros,3,Right Center Back,9774
2,6,6855,Guillermo Alfonso Maripán Loaysa,5,Left Center Back,9774
2,3,6612,Rubén Duarte Sánchez,6,Left Back,9774
2,21,6838,Hernán Arsenio Pérez González,12,Right Midfield,9774
2,23,6736,Álvaro Medrán Just,13,Right Center Midfield,9774
2,22,6626,Mubarak Wakaso,15,Left Center Midfield,9774
2,11,6617,Ibai Gómez Pérez,16,Left Midfield,9774
2,10,6038,John Guidetti,22,Right Center Forward,9774
2,7,6613,Rubén Sobrino Pozuelo,24,Left Center Forward,9774
2643,1,6629,Fernando Pacheco Flores,1,Goalkeeper,9774
2643,4,6614,Alexis Ruano Delgado,2,Right Back,9774
2643,5,6615,Víctor Laguardia Cisneros,3,Right Center Back,9774
2643,6,6855,Guillermo Alfonso Maripán Loaysa,5,Left Center Back,9774
2643,3,6612,Rubén Duarte Sánchez,6,Left Back,9774
2643,11,6617,Ibai Gómez Pérez,12,Right Midfield,9774
2643,23,6736,Álvaro Medrán Just,13,Right Center Midfield,9774
2643,22,6626,Mubarak Wakaso,15,Left Center Midfield,9774
2643,17,6737,Alfonso Pedraza Sag,16,Left Midfield,9774
2643,10,6038,John Guidetti,22,Right Center Forward,9774
2643,7,6613,Rubén Sobrino Pozuelo,24,Left Center Forward,9774
2721,1,20055,Marc-André ter Stegen,1,Goalkeeper,9774
2721,20,6379,Sergi Roberto Carnicer,2,Right Back,9774
2721,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9774
2721,23,5492,Samuel Yves Umtiti,5,Left Center Back,9774
2721,18,5211,Jordi Alba Ramos,6,Left Back,9774
2721,10,5503,Lionel Andrés Messi Cuccittini,12,Right Midfield,9774
2721,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9774
2721,4,5470,Ivan Rakitić,15,Left Center Midfield,9774
2721,8,5216,Andrés Iniesta Luján,16,Left Midfield,9774
2721,9,5246,Luis Alberto Suárez Díaz,22,Right Center Forward,9774
2721,17,6402,Francisco Alcácer García,24,Left Center Forward,9774
3454,1,6629,Fernando Pacheco Flores,1,Goalkeeper,9774
3454,4,6614,Alexis Ruano Delgado,2,Right Back,9774
3454,5,6615,Víctor Laguardia Cisneros,3,Right Center Back,9774
3454,6,6855,Guillermo Alfonso Maripán Loaysa,5,Left Center Back,9774
3454,17,6737,Alfonso Pedraza Sag,6,Left Back,9774
3454,11,6617,Ibai Gómez Pérez,12,Right Midfield,9774
3454,23,6736,Álvaro Medrán Just,13,Right Center Midfield,9774
3454,22,6626,Mubarak Wakaso,15,Left Center Midfield,9774
3454,7,6613,Rubén Sobrino Pozuelo,16,Left Midfield,9774
3454,24,6616,Munir El Haddadi Mohamed,22,Right Center Forward,9774
3454,29,6874,Ermedin Demirović,24,Left Center Forward,9774
1,13,6768,Diego López Rodríguez,1,Goalkeeper,9783
1,2,6756,Marc Navarro Ceciliano,2,Right Back,9783
1,15,6754,David López Silva,3,Right Center Back,9783
1,5,6769,Edinaldo Gomes Pereira,5,Left Center Back,9783
1,3,6757,Aarón Martín Caricol,6,Left Back,9783
1,25,3236,Sergi Darder Moll,13,Right Center Midfield,9783
1,4,6758,Víctor Sánchez Mata,15,Left Center Midfield,9783
1,10,6870,José Manuel Jurado Marín,17,Right Wing,9783
1,23,6770,Esteban Félix Granero Molina,21,Left Wing,9783
1,11,6761,Leonardo Carrilho Baptistão,22,Right Center Forward,9783
1,7,6766,Gerard Moreno Balaguero,24,Left Center Forward,9783
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9783
2,2,6374,Nélson Cabral Semedo,2,Right Back,9783
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9783
2,23,5492,Samuel Yves Umtiti,5,Left Center Back,9783
2,19,6849,Lucas Digne,6,Left Back,9783
2,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9783
2,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9783
2,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9783
2,17,6402,Francisco Alcácer García,17,Right Wing,9783
2,14,3501,Philippe Coutinho Correia,21,Left Wing,9783
2,9,5246,Luis Alberto Suárez Díaz,23,Center Forward,9783
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9794
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9794
1,24,6196,Yerry Fernando Mina González,3,Right Center Back,9794
1,19,6849,Lucas Digne,5,Left Center Back,9794
1,18,5211,Jordi Alba Ramos,6,Left Back,9794
1,17,6402,Francisco Alcácer García,12,Right Midfield,9794
1,4,5470,Ivan Rakitić,13,Right Center Midfield,9794
1,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9794
1,14,3501,Philippe Coutinho Correia,16,Left Midfield,9794
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9794
1,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9794
2,13,6625,Vicente Guaita Panadero,1,Goalkeeper,9794
2,22,6627,Damián Nicolás Suárez Suárez,2,Right Back,9794
2,2,6634,Djené Dakonam Ortega,3,Right Center Back,9794
2,4,6872,Bruno González Cabrera,5,Left Center Back,9794
2,3,6619,Vitorino Gabriel Pacheco Antunes,6,Left Back,9794
2,18,6863,Mauro Wilney Arambarri Rosa,13,Right Center Midfield,9794
2,21,5724,Fayçal Fajr,15,Left Center Midfield,9794
2,12,6873,Francisco Portillo Soler,17,Right Wing,9794
2,23,6621,Amath Ndiaye,21,Left Wing,9794
2,10,5693,Gaku Shibasaki,22,Right Center Forward,9794
2,9,6611,Ángel Luis Rodríguez Díaz,24,Left Center Forward,9794
3745,13,6625,Vicente Guaita Panadero,1,Goalkeeper,9794
3745,22,6627,Damián Nicolás Suárez Suárez,2,Right Back,9794
3745,2,6634,Djené Dakonam Ortega,3,Right Center Back,9794
3745,4,6872,Bruno González Cabrera,5,Left Center Back,9794
3745,3,6619,Vitorino Gabriel Pacheco Antunes,6,Left Back,9794
3745,18,6863,Mauro Wilney Arambarri Rosa,13,Right Center Midfield,9794
3745,21,5724,Fayçal Fajr,15,Left Center Midfield,9794
3745,12,6873,Francisco Portillo Soler,17,Right Wing,9794
3745,8,6631,Mathieu Flamini,21,Left Wing,9794
3745,6,6635,Leandro Daniel Cabrera Sasía,22,Right Center Forward,9794
3745,19,6630,Jorge Molina Vidal,24,Left Center Forward,9794
1,25,6698,Marko Dmitrović,1,Goalkeeper,9799
1,11,6710,Rubén Peña Jiménez,2,Right Back,9799
1,4,6778,Iván Ramis Barrios,3,Right Center Back,9799
1,18,6709,Anaitz Arbilla Zabala,5,Left Center Back,9799
1,15,6705,José Ángel Valdés Díaz,6,Left Back,9799
1,14,6775,Daniel García Carrillo,9,Right Defensive Midfield,9799
1,3,6867,Papa Kouly Diop,11,Left Defensive Midfield,9799
1,2,7105,Fabián Ariel Orellana Valenzuela,17,Right Wing,9799
1,24,6701,Joan Jordán Moreno,19,Center Attacking Midfield,9799
1,8,5687,Takashi Inui,21,Left Wing,9799
