match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name,id_manager_away,name_manager_away,nickname_manager_away,dob_manager_away,country.id_manager_away,country.name_manager_away,id_manager_home,name_manager_home,nickname_manager_home,dob_manager_home,country.id_manager_home,country.name_manager_home
266967,2015-03-14,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,11,Spain,La Liga,26,2014/2015,322,Eibar,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,767,Gaizka Garitano Aguirre,Gaizka Garitano,1975-07-09,214,Spain
267085,2014-10-25,18:00:00.000,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,11,Spain,La Liga,26,2014/2015,220,Real Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,183,Jesús Gil Manzano,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,414,Carlo Ancelotti,,1959-06-10,112,Italy
267183,2015-03-22,21:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,11,Spain,La Liga,26,2014/2015,217,Barcelona,male,,214,Spain,220,Real Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,414,Carlo Ancelotti,,1959-06-10,112,Italy,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267197,2015-05-23,18:30:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,11,Spain,La Liga,26,2014/2015,217,Barcelona,male,,214,Spain,219,Deportivo La Coruna,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Carlos Clos Gómez,214,Spain,3157,Víctor Sánchez del Amo,Víctor Sánchez,1976-02-23,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267301,2014-11-01,20:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,11,Spain,La Liga,26,2014/2015,217,Barcelona,male,,214,Spain,209,Celta Vigo,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,385,Manuel Eduardo Berizzo,Eduardo Berizzo,1969-11-13,11,Argentina,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267343,2015-02-28,16:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,11,Spain,La Liga,26,2014/2015,1049,Granada,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4667,Estadio Nuevo Los Cármenes,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,4988,Abel Resino Gómez,,1960-02-02,214,Spain
267400,2015-04-08,20:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,26,2014/2015,217,Barcelona,male,,214,Spain,403,Almería,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,,,,,,,,,,,,
267499,2014-11-08,16:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,11,Spain,La Liga,26,2014/2015,403,Almería,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4657,Estadio de los Juegos Mediterráneos,214,Spain,221,Alberto Undiano Mallenco,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,673,Francisco Javier Rodríguez Vílchez,Francisco ,1978-06-17,214,Spain
267561,2014-10-04,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,26,2014/2015,360,Rayo Vallecano,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4640,Estadio de Vallecas,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,220,Francisco Jémez Martín,Paco Jémez,1970-04-18,214,Spain
267597,2015-02-01,21:00:00.000,3,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,11,Spain,La Liga,26,2014/2015,217,Barcelona,male,,214,Spain,222,Villarreal,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,211,Marcelino García Toral,Marcelino,1965-08-14,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
265839,2016-02-28,21:30:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,26,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,213,Sevilla,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,21,Unai Emery Etxegoien,Unai Emery,1971-11-03,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
265894,2016-01-23,17:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,11,Spain,La Liga,27,2015/2016,223,Málaga,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,346,Estadio La Rosaleda,214,Spain,1008,Carlos Clos Gómez,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,188,Javier Gracia Carlos,Javi Gracia,1970-05-01,214,Spain
265944,2016-04-23,20:30:00.000,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,1041,Sporting Gijón,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Carlos Clos Gómez,214,Spain,187,Abelardo Fernández Antuña,Abelardo,1970-04-19,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
265958,2016-05-08,17:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,214,Espanyol,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,183,Jesús Gil Manzano,214,Spain,1816,Constantin Gâlcă,,1972-03-08,187,Romania,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266056,2016-03-06,17:00:00.000,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,11,Spain,La Liga,27,2015/2016,322,Eibar,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,221,Alberto Undiano Mallenco,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,221,José Luis Mendilibar Etxebarria,José Luis Mendilibar,1961-03-14,214,Spain
266106,2016-03-20,17:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,211,Marcelino García Toral,Marcelino,1965-08-14,214,Spain
266149,2016-01-17,20:30:00.000,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,215,Athletic Club,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,227,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266160,2016-02-07,13:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23,11,Spain,La Liga,27,2015/2016,221,Levante,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,350,Estadio Ciudad de Valencia,214,Spain,1015,Pedro Jesús Pérez Montero,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,677,Joan Francesc Ferrer Sicilia,Rubí,1970-02-05,214,Spain
266166,2015-09-12,20:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,11,Spain,La Liga,27,2015/2016,212,Atlético Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,230,Diego Pablo Simeone,Diego Simeone,1970-04-28,11,Argentina
266236,2015-08-23,18:30:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,11,Spain,La Liga,27,2015/2016,215,Athletic Club,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,345,San Mamés Barria,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,227,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214,Spain
266254,2016-02-14,21:30:00.000,6,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,24,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,209,Celta Vigo,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,385,Manuel Eduardo Berizzo,Eduardo Berizzo,1969-11-13,11,Argentina,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266310,2016-04-20,20:00:00.000,0,8,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,11,Spain,La Liga,27,2015/2016,219,Deportivo La Coruna,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,3157,Víctor Sánchez del Amo,Víctor Sánchez,1976-02-23,214,Spain
266424,2015-11-21,18:15:00.000,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,222,David Fernández Borbalan,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,148,Rafael Benítez Maudes,Rafael Benítez,1960-04-16,214,Spain
266467,2015-09-23,20:00:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,11,Spain,La Liga,27,2015/2016,209,Celta Vigo,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,653,Abanca-Balaídos,214,Spain,221,Alberto Undiano Mallenco,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,385,Manuel Eduardo Berizzo,Eduardo Berizzo,1969-11-13,11,Argentina
266490,2015-09-20,20:30:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,221,Levante,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,222,David Fernández Borbalan,214,Spain,1612,Luis Lucas Alcaraz González,Lucas Alcaraz,1966-06-21,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266498,2016-03-12,17:00:00.000,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,216,Getafe,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1015,Pedro Jesús Pérez Montero,214,Spain,509,Francisco Escriba Segura,Fran Escribá,1965-05-03,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266557,2016-04-17,20:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,207,Valencia,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,222,David Fernández Borbalan,214,Spain,618,Francisco Martín Ayestarán Barandiarán,Pako Ayestarán,1963-02-05,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266620,2016-01-09,16:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,1049,Granada,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,2535,Carlos Velasco Carballo,214,Spain,1617,José Ramón Sandoval Huertas,José Ramón Sandoval,1968-05-02,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266653,2016-03-03,22:00:00.000,1,5,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,11,Spain,La Liga,27,2015/2016,360,Rayo Vallecano,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4640,Estadio de Vallecas,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,220,Francisco Jémez Martín,Paco Jémez,1970-04-18,214,Spain
266664,2016-04-09,20:30:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,32,11,Spain,La Liga,27,2015/2016,210,Real Sociedad,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,218,Ignacio Iglesias Villanueva,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,229,Eusebio Sacristán Mena,Eusebio Sacristán,1964-04-13,214,Spain
266670,2016-01-02,16:00:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,11,Spain,La Liga,27,2015/2016,214,Espanyol,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,211,José Luis González González,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1816,Constantin Gâlcă,,1972-03-08,187,Romania
266815,2016-02-17,18:30:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,11,Spain,La Liga,27,2015/2016,1041,Sporting Gijón,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,187,Abelardo Fernández Antuña,Abelardo,1970-04-19,214,Spain
266885,2015-11-28,16:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,210,Real Sociedad,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,218,Ignacio Iglesias Villanueva,214,Spain,229,Eusebio Sacristán Mena,Eusebio Sacristán,1964-04-13,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266961,2015-12-12,16:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,219,Deportivo La Coruna,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,3157,Víctor Sánchez del Amo,Víctor Sánchez,1976-02-23,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
266986,2016-04-30,20:30:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,36,11,Spain,La Liga,27,2015/2016,218,Real Betis,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,352,Estadio Benito Villamarín,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,5049,Juan Merino Ruíz,Juan Merino,1970-08-24,214,Spain
267273,2016-02-20,17:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,11,Spain,La Liga,27,2015/2016,208,Las Palmas,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,357,Estadio de Gran Canaria,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,238,Enrique Setién Solar,Quique Setién,1958-09-27,214,Spain
267274,2015-12-05,20:30:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,4167,Salvador González Marco,Voro,1963-10-09,214,Spain
267327,2015-12-30,20:30:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,218,Real Betis,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,57,José Mel Pérez,Pepe Mel,1963-02-28,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267422,2015-08-29,20:30:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,223,Málaga,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,188,Javier Gracia Carlos,Javi Gracia,1970-05-01,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267506,2016-05-14,17:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,11,Spain,La Liga,27,2015/2016,1049,Granada,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4667,Estadio Nuevo Los Cármenes,214,Spain,,,,,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,226,José Manuel González López,José González,1966-10-14,214,Spain
267533,2016-04-02,20:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,220,Real Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,56,Zinédine Zidane,,1972-06-23,78,France,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267576,2016-01-30,17:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,212,Atlético Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano Mallenco,214,Spain,230,Diego Pablo Simeone,Diego Simeone,1970-04-28,11,Argentina,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
267611,2015-09-26,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,208,Las Palmas,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,,,,,745,Francisco Herrera Lorenzo,Paco Herrera,1953-12-02,214,Spain,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain
68313,2004-10-24,21:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,11,Spain,La Liga,37,2004/2005,217,Barcelona,male,,214,Spain,422,Osasuna,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,994,Vicente José Lizondo Cortés,214,Spain,3196,Javier Aguirre Onaindía,Javier Aguirre,1958-12-01,147,Mexico,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68314,2004-12-04,20:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,37,2004/2005,217,Barcelona,male,,214,Spain,223,Málaga,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,993,José Omar Losantos,214,Spain,4994,Gregorio Manzano Ballesteros,Gregorio Manzano,1956-03-11,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68315,2004-12-21,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,11,Spain,La Liga,37,2004/2005,217,Barcelona,male,,214,Spain,221,Levante,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,222,David Fernández Borbalan,214,Spain,4986,Bernd Schuster,,1959-12-22,85,Germany,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68316,2005-05-01,19:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,11,Spain,La Liga,37,2004/2005,217,Barcelona,male,,214,Spain,608,Albacete,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,2535,Carlos Velasco Carballo,214,Spain,6233,Martín Monteagudo Monteagudo,,1963-05-10,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68352,2005-04-17,21:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,32,11,Spain,La Liga,37,2004/2005,217,Barcelona,male,,214,Spain,216,Getafe,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,995,Puentes Leira,214,Spain,236,Enrique Sánchez Flores,Quique Sánchez Flores,1965-02-05,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68353,2004-10-16,22:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,37,2004/2005,214,Espanyol,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4635,Estadi Olímpic Lluís Companys,214,Spain,996,Carlos Megía Dávila,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands,4519,Miguel Ángel Lotina Oruecheberría,Miguel Ángel Lotina,1957-06-18,214,Spain
69153,2004-12-11,20:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,37,2004/2005,608,Albacete,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4448,Estadio Carlos Belmonte,214,Spain,1007,Alfonso Perez Burrull,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands,226,José Manuel González López,José González,1966-10-14,214,Spain
68317,2005-10-01,20:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,11,Spain,La Liga,38,2005/2006,217,Barcelona,male,,214,Spain,395,Real Zaragoza,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,996,Carlos Megía Dávila,214,Spain,5042,Víctor Muñoz Manrique,Víctor Muñoz,1957-03-15,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68318,2005-10-22,22:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,11,Spain,La Liga,38,2005/2006,217,Barcelona,male,,214,Spain,422,Osasuna,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,997,César Muñiz,22,Belgium,3196,Javier Aguirre Onaindía,Javier Aguirre,1958-12-01,147,Mexico,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68319,2005-11-19,20:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,11,Spain,La Liga,38,2005/2006,220,Real Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,999,Eduardo Iturralde Gonzalez,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands,3572,Vanderlei Luxemburgo da Silva,Vanderlei Luxemburgo,,31,Brazil
68320,2005-12-04,19:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,38,2005/2006,222,Villarreal,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,997,César Muñiz,22,Belgium,4953,Frank Rijkaard,,1962-09-30,160,Netherlands,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile
68321,2005-12-11,21:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,38,2005/2006,217,Barcelona,male,,214,Spain,213,Sevilla,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1006,Julian Rodriguez Santiago,214,Spain,3899,Juan de la Cruz Ramos Cano,Juande Ramos,1954-09-25,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68322,2005-12-17,22:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,11,Spain,La Liga,38,2005/2006,552,Cádiz,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4662,Estadio Nuevo Mirandilla,214,Spain,1009,Miguel Ayza,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands,4987,Víctor Rodolfo Espárrago Videla,,,242,Uruguay
68323,2005-12-20,21:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,11,Spain,La Liga,38,2005/2006,217,Barcelona,male,,214,Spain,209,Celta Vigo,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1001,Miguel Pérez,214,Spain,3928,Fernando Vázquez Pena,Fernando Vázquez,1954-10-24,214,Spain,4953,Frank Rijkaard,,1962-09-30,160,Netherlands
68324,2006-01-22,19:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,11,Spain,La Liga,38,2005/2006,217,Barcelona,male,,214,Spain,206,Deportivo Alavés,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1004,Turienzo,214,Spain,,,,,,,,,,,,
